Date,Open,High,Low,Close,Volume,Adj Close
2016-04-29,87.699997,92.870003,87.690002,92.849998,000,92.849998
2016-04-28,83.82,87.949997,83.82,86.900002,000,86.900002
2016-04-27,82.349998,83.610001,81.139999,83.43,000,83.43
2016-04-26,80.650002,82.139999,79.18,82.07,000,82.07
2016-04-25,80.910004,81.580002,79.489998,80.160004,000,80.160004
2016-04-22,82.360001,83.660004,79.970001,80.860001,000,80.860001
2016-04-21,82.400002,84.209999,81.449997,82.589996,000,82.589996
2016-04-20,82.980003,85.269997,81.110001,81.519997,000,81.519997
2016-04-19,79.57,83.410004,79.57,82.989998,000,82.989998
2016-04-18,78.459999,78.809998,77.050003,78.43,000,78.43
2016-04-15,76.269997,78.43,75.300003,77.919998,000,77.919998
2016-04-14,78.080002,78.300003,74.809998,75.970001,000,75.970001
2016-04-13,79.330002,80.360001,78.239998,78.43,000,78.43
2016-04-12,79.120003,80.449997,77.919998,79.910004,000,79.910004
2016-04-11,74.529999,78.860001,74.529999,78.629997,000,78.629997
2016-04-08,71.230003,74.519997,71.220001,74.019997,000,74.019997
2016-04-07,70.629997,71.690002,70.620003,71.089996,000,71.089996
2016-04-06,69.029999,69.980003,68.370003,69.879997,000,69.879997
2016-04-05,68.190002,69.760002,67.57,69.610001,000,69.610001
2016-04-04,69.559998,69.57,67.470001,67.629997,000,67.629997
2016-04-01,68.50,69.720001,66.709999,69.720001,000,69.720001
2016-03-31,70.949997,71.339996,69.480003,69.510002,000,69.510002
2016-03-30,70.550003,71.110001,68.720001,70.32,000,70.32
2016-03-29,67.089996,71.220001,66.709999,70.75,000,70.75
2016-03-28,67.82,67.919998,65.93,67.220001,000,67.220001
2016-03-24,66.139999,67.790001,65.449997,67.480003,000,67.480003
2016-03-23,70.029999,70.029999,66.07,66.099998,000,66.099998
2016-03-22,72.089996,72.620003,70.779999,71.32,000,71.32
2016-03-21,70.580002,72.32,70.269997,71.43,000,71.43
2016-03-18,70.970001,72.519997,70.709999,71.18,000,71.18
2016-03-17,72.120003,73.809998,70.699997,70.919998,000,70.919998
2016-03-16,66.129997,71.510002,65.150002,71.389999,000,71.389999
2016-03-15,65.849998,66.839996,64.470001,66.75,000,66.75
2016-03-14,68.720001,69.160004,66.169998,66.370003,000,66.370003
2016-03-11,69.190002,70.120003,67.809998,68.089996,000,68.089996
2016-03-10,67.290001,69.809998,67.019997,69.279999,000,69.279999
2016-03-09,64.550003,67.169998,63.360001,66.599998,000,66.599998
2016-03-08,69.330002,70.029999,65.459999,65.879997,000,65.879997
2016-03-07,67.510002,70.459999,67.510002,68.940002,000,68.940002
2016-03-04,67.339996,70.800003,66.150002,66.75,000,66.75
2016-03-03,64.150002,67.339996,64.040001,66.889999,000,66.889999
2016-03-02,61.860001,64.300003,61.459999,64.019997,000,64.019997
2016-03-01,64.360001,64.620003,61.16,61.610001,000,61.610001
2016-02-29,62.549999,64.029999,62.549999,63.919998,000,63.919998
2016-02-26,63.240002,63.66,61.43,61.900002,000,61.900002
2016-02-25,62.529999,63.709999,62.00,63.529999,000,63.529999
2016-02-24,63.099998,65.059998,62.00,62.889999,000,62.889999
2016-02-23,61.970001,63.189999,61.709999,62.389999,000,62.389999
2016-02-22,59.740002,62.080002,59.369999,61.470001,000,61.470001
2016-02-19,61.209999,62.27,60.380001,60.529999,000,60.529999
2016-02-18,57.970001,61.880001,57.610001,61.549999,000,61.549999
2016-02-17,57.549999,59.360001,57.200001,58.709999,000,58.709999
2016-02-16,60.040001,60.040001,56.669998,57.240002,000,57.240002
2016-02-12,58.009998,60.759998,57.419998,60.639999,000,60.639999
2016-02-11,56.209999,60.130001,56.209999,58.759998,000,58.759998
2016-02-10,53.900002,55.459999,51.849998,55.400002,000,55.400002
2016-02-09,57.099998,57.630001,54.080002,54.34,000,54.34
2016-02-08,55.799999,58.720001,55.779999,56.779999,000,56.779999
2016-02-05,51.939999,55.349998,50.700001,55.299999,000,55.299999
2016-02-04,50.709999,53.669998,50.689999,52.619999,000,52.619999
2016-02-03,46.66,50.07,46.66,50.02,000,50.02
2016-02-02,46.900002,47.130001,45.560001,46.25,000,46.25
2016-02-01,46.459999,47.669998,46.459999,47.360001,000,47.360001
2016-01-29,44.540001,46.040001,44.52,45.959999,000,45.959999
2016-01-28,45.150002,45.68,43.939999,44.709999,000,44.709999
2016-01-27,44.25,45.720001,43.849998,45.66,000,45.66
2016-01-26,42.630001,44.779999,42.630001,44.439999,000,44.439999
2016-01-25,41.25,42.450001,41.23,42.09,000,42.09
2016-01-22,40.240002,41.59,39.889999,40.919998,000,40.919998
2016-01-21,39.740002,40.73,38.970001,40.619999,000,40.619999
2016-01-20,39.52,40.43,38.619999,40.099998,000,40.099998
2016-01-19,41.580002,41.689999,38.360001,38.84,000,38.84
2016-01-15,42.220001,42.59,41.150002,41.419998,000,41.419998
2016-01-14,42.639999,43.02,40.830002,41.52,000,41.52
2016-01-13,42.73,43.720001,42.189999,43.049999,000,43.049999
2016-01-12,44.060001,44.099998,41.84,42.849998,000,42.849998
2016-01-11,47.23,47.540001,43.939999,44.380001,000,44.380001
2016-01-08,47.529999,47.740002,46.349998,47.099998,000,47.099998
2016-01-07,47.310001,48.98,46.919998,48.459999,000,48.459999
2016-01-06,46.669998,47.419998,46.66,46.810001,000,46.810001
2016-01-05,46.599998,46.73,45.779999,46.18,000,46.18
2016-01-04,45.779999,47.110001,45.540001,46.400002,000,46.400002
2015-12-31,45.09,45.490002,44.82,45.299999,000,45.299999
2015-12-30,45.560001,45.57,44.91,45.200001,000,45.200001
2015-12-29,46.43,46.700001,45.599998,46.150002,000,46.150002
2015-12-28,47.23,47.23,45.599998,45.779999,000,45.779999
2015-12-24,47.009998,48.00,47.009998,47.810001,000,47.810001
2015-12-23,45.650002,46.759998,45.650002,46.709999,000,46.709999
2015-12-22,45.130001,46.009998,45.099998,45.360001,000,45.360001
2015-12-21,45.130001,46.040001,45.110001,45.330002,000,45.330002
2015-12-18,43.59,45.400002,43.59,44.540001,000,44.540001
2015-12-17,46.110001,46.110001,43.18,43.209999,000,43.209999
2015-12-16,45.310001,46.91,45.310001,46.700001,000,46.700001
2015-12-15,44.91,45.330002,44.18,44.68,000,44.68
2015-12-14,47.049999,47.110001,44.540001,44.57,000,44.57
2015-12-11,46.830002,48.200001,46.50,47.41,000,47.41
2015-12-10,47.02,48.240002,46.919998,47.369999,000,47.369999
2015-12-09,47.16,48.279999,46.740002,47.209999,000,47.209999
2015-12-08,47.209999,47.299999,45.98,46.470001,000,46.470001
2015-12-07,49.380001,49.380001,46.93,47.299999,000,47.299999
2015-12-04,47.560001,49.959999,47.560001,49.950001,000,49.950001
2015-12-03,46.889999,47.889999,46.639999,47.169998,000,47.169998
2015-12-02,47.060001,47.349998,45.759998,46.540001,000,46.540001
2015-12-01,46.330002,47.77,45.93,47.689999,000,47.689999
2015-11-30,45.169998,46.240002,45.150002,46.150002,000,46.150002
2015-11-27,45.189999,45.48,44.75,44.919998,000,44.919998
2015-11-25,45.610001,46.720001,45.330002,45.959999,000,45.959999
2015-11-24,44.860001,46.360001,44.860001,46.150002,000,46.150002
2015-11-23,44.389999,44.91,44.09,44.419998,000,44.419998
2015-11-20,46.720001,47.080002,44.540001,44.77,000,44.77
2015-11-19,45.900002,46.990002,45.669998,46.52,000,46.52
2015-11-18,43.830002,45.580002,43.349998,45.48,000,45.48
2015-11-17,45.790001,45.799999,43.439999,43.630001,000,43.630001
2015-11-16,45.799999,46.599998,45.799999,46.110001,000,46.110001
2015-11-13,45.009998,45.919998,44.869999,45.560001,000,45.560001
2015-11-12,45.209999,46.419998,44.50,45.23,000,45.23
2015-11-11,45.650002,46.119999,45.240002,45.939999,000,45.939999
2015-11-10,46.290001,46.57,45.599998,45.68,000,45.68
2015-11-09,46.00,47.169998,45.220001,47.049999,000,47.049999
2015-11-06,47.490002,47.490002,45.689999,46.009998,000,46.009998
2015-11-05,50.389999,50.389999,47.91,48.240002,000,48.240002
2015-11-04,52.330002,52.669998,50.360001,50.490002,000,50.490002
2015-11-03,51.380001,52.330002,50.959999,51.849998,000,51.849998
2015-11-02,51.060001,52.400002,50.380001,51.919998,000,51.919998
2015-10-30,52.189999,53.080002,51.450001,51.450001,000,51.450001
2015-10-29,53.709999,54.439999,51.880001,52.25,000,52.25
2015-10-28,55.139999,57.299999,53.209999,54.09,000,54.09
2015-10-27,54.290001,55.259998,53.59,54.57,000,54.57
2015-10-26,56.189999,56.220001,54.540001,54.540001,000,54.540001
2015-10-23,55.27,56.689999,54.349998,56.299999,000,56.299999
2015-10-22,53.630001,55.490002,53.59,54.889999,000,54.889999
2015-10-21,55.16,55.16,53.389999,53.650002,000,53.650002
2015-10-20,53.990002,56.169998,53.939999,55.639999,000,55.639999
2015-10-19,55.700001,56.130001,53.360001,53.59,000,53.59
2015-10-16,57.830002,58.139999,55.970001,56.029999,000,56.029999
2015-10-15,57.32,58.119999,56.389999,57.959999,000,57.959999
2015-10-14,54.790001,57.93,54.790001,57.779999,000,57.779999
2015-10-13,53.830002,55.16,53.240002,54.060001,000,54.060001
2015-10-12,56.720001,57.07,53.43,53.950001,000,53.950001
2015-10-09,54.57,56.259998,54.57,56.040001,000,56.040001
2015-10-08,53.349998,55.91,52.950001,53.650002,000,53.650002
2015-10-07,53.650002,54.490002,52.919998,53.98,000,53.98
2015-10-06,51.889999,54.099998,51.869999,53.380001,000,53.380001
2015-10-05,49.200001,51.369999,49.18,51.279999,000,51.279999
2015-10-02,46.139999,49.049999,46.110001,49.02,000,49.02
2015-10-01,46.759998,47.360001,44.970001,45.200001,000,45.200001
2015-09-30,44.52,46.25,44.32,46.25,000,46.25
2015-09-29,44.900002,45.93,44.619999,44.84,000,44.84
2015-09-28,46.34,46.34,44.540001,44.630001,000,44.630001
2015-09-25,47.279999,47.619999,46.84,47.27,000,47.27
2015-09-24,45.349998,48.009998,45.32,47.889999,000,47.889999
2015-09-23,45.779999,45.990002,44.48,44.610001,000,44.610001
2015-09-22,46.470001,46.470001,44.950001,45.23,000,45.23
2015-09-21,48.330002,48.540001,47.360001,47.439999,000,47.439999
2015-09-18,48.84,49.77,47.66,48.669998,000,48.669998
2015-09-17,46.950001,49.040001,46.389999,48.470001,000,48.470001
2015-09-16,44.779999,47.369999,44.779999,47.310001,000,47.310001
2015-09-15,44.23,45.34,44.009998,44.27,000,44.27
2015-09-14,44.619999,45.130001,43.549999,44.27,000,44.27
2015-09-11,44.040001,45.150002,42.720001,45.029999,000,45.029999
2015-09-10,44.869999,45.419998,44.16,44.439999,000,44.439999
2015-09-09,45.52,46.009998,44.220001,44.48,000,44.48
2015-09-08,45.450001,46.389999,45.080002,45.77,000,45.77
2015-09-04,45.290001,45.470001,44.259998,45.330002,000,45.330002
2015-09-03,45.66,47.880001,45.59,45.619999,000,45.619999
2015-09-02,46.709999,47.369999,45.259998,46.23,000,46.23
2015-09-01,48.470001,49.450001,46.689999,46.810001,000,46.810001
2015-08-31,48.169998,48.630001,46.639999,48.43,000,48.43
2015-08-28,46.880001,49.32,46.869999,48.82,000,48.82
2015-08-27,44.18,47.490002,44.00,46.84,000,46.84
2015-08-26,45.900002,45.900002,43.59,43.970001,000,43.970001
2015-08-25,48.59,48.759998,46.049999,46.189999,000,46.189999
2015-08-24,51.75,52.810001,47.77,48.09,000,48.09
2015-08-21,54.139999,54.740002,51.869999,52.169998,000,52.169998
2015-08-20,52.509998,54.650002,52.509998,53.75,000,53.75
2015-08-19,50.889999,52.25,50.889999,51.959999,000,51.959999
2015-08-18,50.860001,51.150002,49.869999,50.560001,000,50.560001
2015-08-17,50.130001,51.75,50.130001,51.560001,000,51.560001
2015-08-14,50.779999,51.290001,49.34,49.709999,000,49.709999
2015-08-13,52.169998,52.169998,49.790001,50.09,000,50.09
2015-08-12,50.310001,52.91,50.310001,52.860001,000,52.860001
2015-08-11,49.439999,49.619999,47.650002,49.470001,000,49.470001
2015-08-10,45.970001,49.259998,45.400002,49.240002,000,49.240002
2015-08-07,45.950001,47.509998,45.459999,45.700001,000,45.700001
2015-08-06,44.779999,46.689999,44.450001,45.860001,000,45.860001
2015-08-05,45.990002,46.689999,44.459999,44.509998,000,44.509998
2015-08-04,45.950001,46.540001,45.139999,45.669998,000,45.669998
2015-08-03,47.34,47.34,45.389999,45.540001,000,45.540001
2015-07-31,47.209999,48.00,46.900002,47.57,000,47.57
2015-07-30,48.049999,48.049999,46.360001,46.639999,000,46.639999
2015-07-29,47.41,48.82,47.110001,48.369999,000,48.369999
2015-07-28,47.00,47.98,46.869999,47.470001,000,47.470001
2015-07-27,48.200001,49.77,46.34,46.66,000,46.66
2015-07-24,46.849998,48.799999,45.740002,48.52,000,48.52
2015-07-23,50.040001,50.150002,47.040001,47.290001,000,47.290001
2015-07-22,49.459999,50.310001,48.240002,49.650002,000,49.650002
2015-07-21,48.869999,51.25,48.869999,50.009998,000,50.009998
2015-07-20,53.43,53.43,48.529999,48.630001,000,48.630001
2015-07-17,56.419998,56.419998,54.110001,54.200001,000,54.200001
2015-07-16,57.299999,57.330002,56.599998,56.900002,000,56.900002
2015-07-15,58.630001,58.630001,57.25,57.349998,000,57.349998
2015-07-14,59.360001,59.990002,59.00,59.00,000,59.00
2015-07-13,58.549999,59.48,57.580002,59.48,000,59.48
2015-07-10,59.950001,60.189999,58.700001,59.009998,000,59.009998
2015-07-09,60.830002,60.93,59.419998,59.689999,000,59.689999
2015-07-08,60.740002,61.41,59.869999,59.950001,000,59.950001
2015-07-07,62.459999,62.459999,59.939999,60.41,000,60.41
2015-07-06,62.34,64.040001,61.900002,63.50,000,63.50
2015-07-02,61.610001,62.689999,61.610001,62.650002,000,62.650002
2015-07-01,63.049999,63.049999,61.09,61.369999,000,61.369999
2015-06-30,63.50,64.160004,62.77,63.139999,000,63.139999
2015-06-29,64.769997,64.980003,63.830002,63.91,000,63.91
2015-06-26,64.879997,65.339996,64.639999,64.68,000,64.68
2015-06-25,65.800003,66.129997,64.949997,65.099998,000,65.099998
2015-06-24,65.660004,66.43,65.559998,65.849998,000,65.849998
2015-06-23,65.269997,66.199997,65.209999,65.739998,000,65.739998
2015-06-22,66.169998,66.360001,65.550003,65.599998,000,65.599998
2015-06-19,68.120003,68.269997,66.309998,66.650002,000,66.650002
2015-06-18,68.160004,68.940002,68.07,68.370003,000,68.370003
2015-06-17,65.889999,67.540001,65.43,67.449997,000,67.449997
2015-06-16,66.620003,66.620003,65.889999,65.989998,000,65.989998
2015-06-15,66.32,67.739998,65.970001,66.949997,000,66.949997
2015-06-12,66.940002,67.269997,66.269997,66.550003,000,66.550003
2015-06-11,68.160004,68.160004,66.949997,67.129997,000,67.129997
2015-06-10,68.440002,68.959999,68.07,68.470001,000,68.470001
2015-06-09,68.410004,69.059998,67.470001,67.559998,000,67.559998
2015-06-08,67.910004,68.129997,67.00,68.129997,000,68.129997
2015-06-05,68.209999,68.220001,66.989998,67.720001,000,67.720001
2015-06-04,68.550003,68.739998,68.029999,68.629997,000,68.629997
2015-06-03,70.18,70.559998,68.970001,69.25,000,69.25
2015-06-02,69.629997,70.919998,69.620003,70.529999,000,70.529999
2015-06-01,70.099998,70.660004,69.129997,69.290001,000,69.290001
2015-05-29,69.860001,70.379997,69.269997,69.699997,000,69.699997
2015-05-28,68.699997,69.900002,68.169998,69.830002,000,69.830002
2015-05-27,68.620003,68.93,67.93,68.760002,000,68.760002
2015-05-26,70.050003,70.059998,68.279999,68.690002,000,68.690002
2015-05-22,71.769997,71.980003,71.110001,71.25,000,71.25
2015-05-21,71.989998,72.220001,71.599998,71.849998,000,71.849998
2015-05-20,72.190002,72.860001,72.040001,72.07,000,72.07
2015-05-19,73.800003,73.82,71.949997,71.980003,000,71.980003
2015-05-18,75.349998,75.809998,74.709999,74.870003,000,74.870003
2015-05-15,74.75,75.919998,74.449997,75.120003,000,75.120003
2015-05-14,75.949997,77.059998,75.110001,75.360001,000,75.360001
2015-05-13,74.379997,75.879997,74.379997,75.239998,000,75.239998
2015-05-12,73.07,73.830002,72.849998,73.529999,000,73.529999
2015-05-11,72.669998,73.43,72.190002,72.779999,000,72.779999
2015-05-08,72.059998,72.900002,71.339996,72.470001,000,72.470001
2015-05-07,71.169998,71.870003,69.879997,71.790001,000,71.790001
